id,date,area,tag-type,max-depth,tad250,tad500
S26,2017-02-09,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-10,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-11,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-12,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-13,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-14,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-15,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-16,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-17,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-18,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-19,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-20,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-21,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-22,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-23,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-24,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-25,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-26,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-27,Normoxia,ARGOS,NA,NA,NA
S26,2017-02-28,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-01,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-02,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-03,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-04,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-05,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-06,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-07,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-08,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-09,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-10,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-11,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-12,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-13,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-14,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-15,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-16,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-17,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-18,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-19,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-20,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-21,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-22,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-23,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-24,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-25,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-26,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-27,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-28,OMZ,ARGOS,NA,NA,NA
S26,2017-03-29,OMZ,ARGOS,NA,NA,NA
S26,2017-03-30,Normoxia,ARGOS,NA,NA,NA
S26,2017-03-31,Normoxia,ARGOS,NA,NA,NA
S26,2017-04-01,OMZ,ARGOS,NA,NA,NA
S26,2017-04-02,OMZ,ARGOS,NA,NA,NA
S26,2017-04-03,OMZ,ARGOS,NA,NA,NA
S26,2017-04-04,OMZ,ARGOS,NA,NA,NA
S26,2017-04-05,OMZ,ARGOS,NA,NA,NA
S26,2017-04-06,Normoxia,ARGOS,NA,NA,NA
S26,2017-04-07,Normoxia,ARGOS,NA,NA,NA
S26,2017-04-08,Normoxia,ARGOS,NA,NA,NA
S26,2017-04-09,OMZ,ARGOS,NA,NA,NA
S26,2017-04-10,OMZ,ARGOS,NA,NA,NA
S26,2017-04-11,OMZ,ARGOS,NA,NA,NA
S26,2017-04-12,Normoxia,ARGOS,NA,NA,NA
S27,2017-01-19,OMZ,ARGOS,NA,NA,NA
S27,2017-01-20,OMZ,ARGOS,NA,NA,NA
S27,2017-01-21,OMZ,ARGOS,NA,NA,NA
S27,2017-01-22,OMZ,ARGOS,NA,NA,NA
S27,2017-01-23,OMZ,ARGOS,NA,NA,NA
S27,2017-01-24,OMZ,ARGOS,NA,NA,NA
S27,2017-01-25,OMZ,ARGOS,NA,NA,NA
S27,2017-01-26,OMZ,ARGOS,NA,NA,NA
S27,2017-01-27,OMZ,ARGOS,NA,NA,NA
S27,2017-01-28,OMZ,ARGOS,NA,NA,NA
S27,2017-01-29,OMZ,ARGOS,NA,NA,NA
S27,2017-01-30,OMZ,ARGOS,NA,NA,NA
S27,2017-01-31,OMZ,ARGOS,NA,NA,NA
S27,2017-02-01,OMZ,ARGOS,NA,NA,NA
S27,2017-02-02,OMZ,ARGOS,NA,NA,NA
S27,2017-02-03,OMZ,ARGOS,NA,NA,NA
S27,2017-02-04,OMZ,ARGOS,NA,NA,NA
S27,2017-02-05,OMZ,ARGOS,NA,NA,NA
S27,2017-02-06,OMZ,ARGOS,NA,NA,NA
S27,2017-02-07,OMZ,ARGOS,NA,NA,NA
S27,2017-02-08,OMZ,ARGOS,NA,NA,NA
S27,2017-02-09,OMZ,ARGOS,NA,NA,NA
S27,2017-02-10,OMZ,ARGOS,NA,NA,NA
S27,2017-02-11,OMZ,ARGOS,NA,NA,NA
S27,2017-02-12,OMZ,ARGOS,NA,NA,NA
S28,2017-01-20,OMZ,ARGOS,NA,NA,NA
S28,2017-01-21,OMZ,ARGOS,NA,NA,NA
S28,2017-01-22,OMZ,ARGOS,NA,NA,NA
S28,2017-01-23,OMZ,ARGOS,NA,NA,NA
S28,2017-01-24,OMZ,ARGOS,NA,NA,NA
S28,2017-01-25,OMZ,ARGOS,NA,NA,NA
S28,2017-01-26,OMZ,ARGOS,NA,NA,NA
S28,2017-01-27,OMZ,ARGOS,NA,NA,NA
S28,2017-01-28,OMZ,ARGOS,NA,NA,NA
S28,2017-01-29,OMZ,ARGOS,NA,NA,NA
S28,2017-01-30,OMZ,ARGOS,NA,NA,NA
S28,2017-01-31,OMZ,ARGOS,NA,NA,NA
S28,2017-02-01,OMZ,ARGOS,NA,NA,NA
S28,2017-02-02,OMZ,ARGOS,NA,NA,NA
S28,2017-02-03,OMZ,ARGOS,NA,NA,NA
S28,2017-02-04,OMZ,ARGOS,NA,NA,NA
S28,2017-02-05,OMZ,ARGOS,NA,NA,NA
S28,2017-02-06,OMZ,ARGOS,NA,NA,NA
S28,2017-02-07,OMZ,ARGOS,NA,NA,NA
S28,2017-02-08,OMZ,ARGOS,NA,NA,NA
S28,2017-02-09,OMZ,ARGOS,NA,NA,NA
S28,2017-02-10,OMZ,ARGOS,NA,NA,NA
S28,2017-02-11,OMZ,ARGOS,NA,NA,NA
S28,2017-02-12,OMZ,ARGOS,NA,NA,NA
S28,2017-02-13,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-14,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-15,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-16,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-17,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-18,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-19,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-20,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-21,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-22,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-23,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-24,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-25,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-26,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-27,Normoxia,ARGOS,NA,NA,NA
S28,2017-02-28,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-01,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-02,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-03,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-04,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-05,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-06,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-07,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-08,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-09,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-10,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-11,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-12,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-13,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-14,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-15,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-16,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-17,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-18,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-19,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-20,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-21,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-22,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-23,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-24,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-25,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-26,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-27,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-28,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-29,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-30,Normoxia,ARGOS,NA,NA,NA
S28,2017-03-31,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-01,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-02,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-03,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-04,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-05,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-06,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-07,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-08,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-09,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-10,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-11,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-12,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-13,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-14,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-15,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-16,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-17,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-18,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-19,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-20,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-21,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-22,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-23,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-24,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-25,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-26,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-27,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-28,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-29,Normoxia,ARGOS,NA,NA,NA
S28,2017-04-30,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-01,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-02,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-03,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-04,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-05,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-06,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-07,Normoxia,ARGOS,NA,NA,NA
S28,2017-05-08,Normoxia,ARGOS,NA,NA,NA
S29,2017-01-22,OMZ,ARGOS,NA,NA,NA
S29,2017-01-23,OMZ,ARGOS,NA,NA,NA
S29,2017-01-24,OMZ,ARGOS,NA,NA,NA
S29,2017-01-25,OMZ,ARGOS,NA,NA,NA
S29,2017-01-26,OMZ,ARGOS,NA,NA,NA
S29,2017-01-27,OMZ,ARGOS,NA,NA,NA
S29,2017-01-28,OMZ,ARGOS,NA,NA,NA
S29,2017-01-29,OMZ,ARGOS,NA,NA,NA
S29,2017-01-30,OMZ,ARGOS,NA,NA,NA
S29,2017-01-31,OMZ,ARGOS,NA,NA,NA
S29,2017-02-01,OMZ,ARGOS,NA,NA,NA
S29,2017-02-02,OMZ,ARGOS,NA,NA,NA
S29,2017-02-03,OMZ,ARGOS,NA,NA,NA
S29,2017-02-04,OMZ,ARGOS,NA,NA,NA
S29,2017-02-05,OMZ,ARGOS,NA,NA,NA
S29,2017-02-06,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-07,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-08,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-09,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-10,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-11,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-12,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-13,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-14,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-15,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-16,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-17,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-18,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-19,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-20,OMZ,ARGOS,NA,NA,NA
S29,2017-02-21,OMZ,ARGOS,NA,NA,NA
S29,2017-02-22,OMZ,ARGOS,NA,NA,NA
S29,2017-02-23,OMZ,ARGOS,NA,NA,NA
S29,2017-02-24,OMZ,ARGOS,NA,NA,NA
S29,2017-02-25,OMZ,ARGOS,NA,NA,NA
S29,2017-02-26,OMZ,ARGOS,NA,NA,NA
S29,2017-02-27,Normoxia,ARGOS,NA,NA,NA
S29,2017-02-28,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-01,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-02,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-03,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-04,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-05,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-06,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-07,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-08,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-09,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-10,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-11,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-12,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-13,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-14,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-15,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-16,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-17,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-18,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-19,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-20,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-21,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-22,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-23,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-24,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-25,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-26,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-27,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-28,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-29,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-30,Normoxia,ARGOS,NA,NA,NA
S29,2017-03-31,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-01,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-02,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-03,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-04,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-05,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-06,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-07,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-08,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-09,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-10,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-11,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-12,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-13,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-14,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-15,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-16,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-17,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-18,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-19,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-20,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-21,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-22,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-23,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-24,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-25,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-26,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-27,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-28,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-29,Normoxia,ARGOS,NA,NA,NA
S29,2017-04-30,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-01,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-02,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-03,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-04,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-05,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-06,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-07,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-08,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-09,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-10,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-11,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-12,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-13,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-14,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-15,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-16,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-17,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-18,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-19,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-20,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-21,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-22,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-23,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-24,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-25,Normoxia,ARGOS,NA,NA,NA
S29,2017-05-26,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-19,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-20,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-21,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-22,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-23,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-24,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-25,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-26,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-27,Normoxia,ARGOS,NA,NA,NA
S3,2009-02-28,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-01,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-02,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-03,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-04,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-06,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-07,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-08,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-09,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-10,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-11,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-12,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-13,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-14,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-15,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-16,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-17,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-18,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-19,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-20,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-21,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-22,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-23,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-24,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-25,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-26,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-27,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-28,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-29,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-30,Normoxia,ARGOS,NA,NA,NA
S3,2009-03-31,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-01,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-02,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-03,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-04,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-05,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-06,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-07,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-08,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-09,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-10,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-11,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-12,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-13,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-14,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-15,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-16,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-17,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-18,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-19,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-20,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-21,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-22,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-23,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-24,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-25,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-26,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-27,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-28,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-29,Normoxia,ARGOS,NA,NA,NA
S3,2009-04-30,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-01,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-02,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-03,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-04,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-05,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-06,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-07,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-08,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-09,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-10,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-11,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-12,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-13,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-14,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-15,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-16,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-17,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-18,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-19,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-20,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-21,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-22,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-23,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-24,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-25,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-26,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-27,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-28,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-29,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-30,Normoxia,ARGOS,NA,NA,NA
S3,2009-05-31,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-01,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-02,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-03,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-04,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-05,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-06,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-07,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-08,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-09,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-10,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-11,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-12,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-13,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-14,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-15,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-16,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-17,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-18,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-19,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-20,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-21,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-22,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-23,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-24,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-25,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-26,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-27,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-28,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-29,Normoxia,ARGOS,NA,NA,NA
S3,2009-06-30,Normoxia,ARGOS,NA,NA,NA
